recipe_id,ing_id,ing_name,cat,continent
47044,6307,olive oil,condiment,AUS
47044,4516,spinach,plant,AUS
47044,4405,green onion,spice,AUS
47044,4342,garlic,spice,AUS
47044,16317,egg,animal,AUS
47044,16278,milk,dairy,AUS
47044,16215,shredded Cheddar cheese,dairy,AUS
62642,4279,carrot,plant,AUS
62642,4397,onion,plant,AUS
62642,16278,milk,dairy,AUS
62642,3717,fresh cilantro,spice,AUS
23813,5140,orange juice,plantproduct,AUS
23813,3474,white wine,condiment,AUS
23813,16429,fresh rosemary,spice,AUS
23813,16406,ground black pepper,spice,AUS
23813,6494,chicken breast,animal,AUS
23813,16157,butter,dairy,AUS
23813,6307,olive oil,condiment,AUS
19389,4572,tomato,plant,AUS
19389,4335,cucumber,plant,AUS
19389,20269,red onion,plant,AUS
19389,16225,crumbled feta cheese,dairy,AUS
19389,4409,fresh parsley,spice,AUS
19389,5107,lemon juice,plantproduct,AUS
19389,16403,dried oregano,spice,AUS
16611,16133,chicken broth,animal,AUS
16611,16406,ground black pepper,spice,AUS
16611,16403,dried oregano,spice,AUS
16611,4342,garlic,spice,AUS
16611,6494,chicken breast,animal,AUS
16611,2112,dry bread crumbs,grain,AUS
16611,6307,olive oil,condiment,AUS
16611,4378,fresh mushroom,plant,AUS
15735,4292,celery,plant,AUS
15735,4397,onion,plant,AUS
15735,16406,ground black pepper,spice,AUS
15735,16391,curry powder,spice,AUS
15735,6294,mayonnaise,condiment,AUS
87651,6305,vegetable oil,condiment,AUS
87651,4397,onion,plant,AUS
87651,4529,zucchini,plant,AUS
87651,2882,soy sauce,condiment,AUS
87651,3752,sesame seed,grain,AUS
87651,16406,ground black pepper,spice,AUS
22315,5375,bacon,animal,AUS
22315,4529,zucchini,plant,AUS
22315,4397,onion,plant,AUS
22315,16406,ground black pepper,spice,AUS
73456,6307,olive oil,condiment,AUS
73456,4342,garlic,spice,AUS
73456,20244,crushed red pepper,spice,AUS
73456,16159,fresh basil,spice,AUS
73456,1526,white sugar,condiment,AUS
73456,16157,butter,dairy,AUS
73456,4529,zucchini,plant,AUS
73456,20244,crushed red pepper,spice,AUS
73456,16234,shredded Mozzarella cheese,dairy,AUS
11669,4516,spinach,plant,AUS
11669,16225,crumbled feta cheese,dairy,AUS
20193,2750,salmon fillet,animal,AUS
20193,4342,garlic,spice,AUS
20193,5106,lemon,plant,AUS
20193,4405,green onion,spice,AUS
8934,4342,garlic,spice,AUS
8934,4343,fresh ginger root,spice,AUS
8934,4405,green onion,spice,AUS
8934,6494,chicken breast,animal,AUS
8934,4397,onion,plant,AUS
8934,4267,cabbage,plant,AUS
8934,4786,red bell pepper,plant,AUS
8934,16133,chicken broth,animal,AUS
8934,2882,soy sauce,condiment,AUS
8934,1526,white sugar,condiment,AUS
8934,1636,cornstarch,plantproduct,AUS
11704,5375,bacon,animal,AUS
11704,4397,onion,plant,AUS
11704,4342,garlic,spice,AUS
11704,16407,cayenne pepper,spice,AUS
11704,16159,fresh basil,spice,AUS
11704,16238,grated parmesan cheese,dairy,AUS
18093,4397,onion,plant,AUS
18093,16157,butter,dairy,AUS
18093,16261,sour cream,dairy,AUS
18093,16157,butter,dairy,AUS
23783,3819,walnut,grain,AUS
23783,4516,spinach,plant,AUS
23783,4572,tomato,plant,AUS
23783,5012,avocado,plant,AUS
23783,20269,red onion,plant,AUS
23783,16406,ground black pepper,spice,AUS
10211,1527,confectioners' sugar,condiment,AUS
10211,3819,walnut,grain,AUS
87496,6307,olive oil,condiment,AUS
87496,4342,garlic,spice,AUS
87496,20551,ground cumin,spice,AUS
87496,16418,ground turmeric,spice,AUS
87496,16407,cayenne pepper,spice,AUS
87496,16133,chicken broth,animal,AUS
87496,3717,fresh cilantro,spice,AUS
87496,4409,fresh parsley,spice,AUS
87496,16406,ground black pepper,spice,AUS
93234,1526,white sugar,condiment,AUS
93234,3819,walnut,grain,AUS
93234,16318,egg white,animal,AUS
93234,6294,mayonnaise,condiment,AUS
93234,1502,honey,animal,AUS
93234,20482,frying oil,condiment,AUS
14732,6305,vegetable oil,condiment,AUS
14732,4397,onion,plant,AUS
14732,16406,ground black pepper,spice,AUS
14732,1525,brown sugar,condiment,AUS
19165,16319,egg yolk,animal,AUS
19165,1526,white sugar,condiment,AUS
19165,16424,vanilla extract,plantproduct,AUS
19165,16258,heavy whipping cream,dairy,AUS
19165,1525,brown sugar,condiment,AUS
38828,16238,grated parmesan cheese,dairy,AUS
38828,16396,garlic powder,spice,AUS
38828,16157,butter,dairy,AUS
38828,4409,fresh parsley,spice,AUS
71698,2882,soy sauce,condiment,AUS
71698,1502,honey,animal,AUS
71698,6309,sesame oil,condiment,AUS
71698,18868,rice vinegar,condiment,AUS
71698,3752,sesame seed,grain,AUS
71698,6307,olive oil,condiment,AUS
8596,5106,lemon,plant,AUS
8596,16403,dried oregano,spice,AUS
8596,4342,garlic,spice,AUS
8596,6307,olive oil,condiment,AUS
8596,16406,ground black pepper,spice,AUS
18791,6307,olive oil,condiment,AUS
18791,4397,onion,plant,AUS
18791,18930,balsamic vinegar,condiment,AUS
18791,3474,white wine,condiment,AUS
18791,16157,butter,dairy,AUS
18791,16423,fresh thyme,spice,AUS
76137,6307,olive oil,condiment,AUS
76137,4342,garlic,spice,AUS
76137,16380,bay leaf,spice,AUS
76137,20551,ground cumin,spice,AUS
76137,4516,spinach,plant,AUS
65442,6294,mayonnaise,condiment,AUS
65442,1526,white sugar,condiment,AUS
65442,7842,white vinegar,condiment,AUS
65442,4335,cucumber,plant,AUS
50096,1525,brown sugar,condiment,AUS
50096,16157,butter,dairy,AUS
50096,6307,olive oil,condiment,AUS
50096,4342,garlic,spice,AUS
50096,4292,celery,plant,AUS
50096,4279,carrot,plant,AUS
50096,20551,ground cumin,spice,AUS
50096,16133,chicken broth,animal,AUS
24132,16223,cream cheese,dairy,AUS
24132,16317,egg,animal,AUS
24132,16157,butter,dairy,AUS
87590,6309,sesame oil,condiment,AUS
87590,4237,fresh green bean,plant,AUS
87590,2882,soy sauce,condiment,AUS
87590,3752,sesame seed,grain,AUS
36927,6307,olive oil,condiment,AUS
36927,4397,onion,plant,AUS
36927,4279,carrot,plant,AUS
36927,4342,garlic,spice,AUS
36927,16429,fresh rosemary,spice,AUS
36927,16423,fresh thyme,spice,AUS
84590,6494,chicken breast,animal,AUS
84590,6307,olive oil,condiment,AUS
29460,16397,ground ginger,spice,AUS
29460,16396,garlic powder,spice,AUS
29460,2882,soy sauce,condiment,AUS
29460,5140,orange juice,plantproduct,AUS
29460,1502,honey,animal,AUS
29460,4405,green onion,spice,AUS
29460,2750,salmon fillet,animal,AUS
34638,16157,butter,dairy,AUS
34638,16404,paprika,spice,AUS
34638,5106,lemon,plant,AUS
72567,16258,heavy whipping cream,dairy,AUS
72567,1526,white sugar,condiment,AUS
72567,16424,vanilla extract,plantproduct,AUS
82452,16157,butter,dairy,AUS
82452,4342,garlic,spice,AUS
82452,16429,fresh rosemary,spice,AUS
82452,4516,spinach,plant,AUS
14676,16317,egg,animal,AUS
14676,4397,onion,plant,AUS
14676,4409,fresh parsley,spice,AUS
14676,16406,ground black pepper,spice,AUS
14676,7428,Worcestershire sauce,condiment,AUS
12126,16318,egg white,animal,AUS
12126,1526,white sugar,condiment,AUS
12126,16424,vanilla extract,plantproduct,AUS
12126,5107,lemon juice,plantproduct,AUS
12126,1636,cornstarch,plantproduct,AUS
12126,16258,heavy whipping cream,dairy,AUS
37918,16157,butter,dairy,AUS
37918,5106,lemon,plant,AUS
37918,16406,ground black pepper,spice,AUS
37918,4342,garlic,spice,AUS
12043,6307,olive oil,condiment,AUS
12043,4342,garlic,spice,AUS
12043,4529,zucchini,plant,AUS
12043,16407,cayenne pepper,spice,AUS
12043,16159,fresh basil,spice,AUS
12043,16238,grated parmesan cheese,dairy,AUS
104806,10895,cherry tomato,plant,AUS
104806,16159,fresh basil,spice,AUS
104806,18930,balsamic vinegar,condiment,AUS
104806,9725,extra-virgin olive oil,condiment,AUS
60924,9725,extra-virgin olive oil,condiment,AUS
60924,4342,garlic,spice,AUS
60924,16417,dried thyme,spice,AUS
60924,16406,ground black pepper,spice,AUS
110061,3717,fresh cilantro,spice,AUS
110061,1526,white sugar,condiment,AUS
110061,4342,garlic,spice,AUS
110061,10895,cherry tomato,plant,AUS
110061,4405,green onion,spice,AUS
12965,6305,vegetable oil,condiment,AUS
12965,4397,onion,plant,AUS
12965,16391,curry powder,spice,AUS
12965,4279,carrot,plant,AUS
12965,23274,vegetable broth,plantproduct,AUS
18182,6494,chicken breast,animal,AUS
18182,4397,onion,plant,AUS
18182,4342,garlic,spice,AUS
18182,4279,carrot,plant,AUS
18182,4292,celery,plant,AUS
18182,4343,fresh ginger root,spice,AUS
18182,16404,paprika,spice,AUS
18182,20551,ground cumin,spice,AUS
18182,16403,dried oregano,spice,AUS
18182,16407,cayenne pepper,spice,AUS
18182,16418,ground turmeric,spice,AUS
18182,4529,zucchini,plant,AUS
18182,5107,lemon juice,plantproduct,AUS
135799,16406,ground black pepper,spice,AUS
135799,9725,extra-virgin olive oil,condiment,AUS
135799,16133,chicken broth,animal,AUS
135799,5107,lemon juice,plantproduct,AUS
135799,16157,butter,dairy,AUS
100811,16157,butter,dairy,AUS
100811,16133,chicken broth,animal,AUS
100811,4267,cabbage,plant,AUS
16015,20269,red onion,plant,AUS
16015,1526,white sugar,condiment,AUS
47439,6307,olive oil,condiment,AUS
47439,4397,onion,plant,AUS
47439,4342,garlic,spice,AUS
47439,16380,bay leaf,spice,AUS
47439,16391,curry powder,spice,AUS
47439,3795,coconut milk,plantproduct,AUS
47439,5106,lemon,plant,AUS
46819,6494,chicken breast,animal,AUS
46819,2882,soy sauce,condiment,AUS
46819,6305,vegetable oil,condiment,AUS
46819,4342,garlic,spice,AUS
46819,4397,onion,plant,AUS
46819,16406,ground black pepper,spice,AUS
46819,1526,white sugar,condiment,AUS
46819,4252,broccoli,plant,AUS
46819,1636,cornstarch,plantproduct,AUS
133941,2112,dry bread crumbs,grain,AUS
133941,18873,Dijon mustard,condiment,AUS
133941,6307,olive oil,condiment,AUS
133941,1502,honey,animal,AUS
133941,6494,chicken breast,animal,AUS
71600,10895,cherry tomato,plant,AUS
71600,18868,rice vinegar,condiment,AUS
71600,16406,ground black pepper,spice,AUS
71600,16238,grated parmesan cheese,dairy,AUS
71600,5012,avocado,plant,AUS
81441,5112,lime juice,plantproduct,AUS
81441,6307,olive oil,condiment,AUS
81441,4405,green onion,spice,AUS
81441,4342,garlic,spice,AUS
81441,20551,ground cumin,spice,AUS
81441,16317,egg,animal,AUS
81441,2112,dry bread crumbs,grain,AUS
41750,5140,orange juice,plantproduct,AUS
41750,1525,brown sugar,condiment,AUS
41750,1502,honey,animal,AUS
16717,4516,spinach,plant,AUS
16717,5233,strawberry,plant,AUS
16717,1526,white sugar,condiment,AUS
16717,6305,vegetable oil,condiment,AUS
25441,1525,brown sugar,condiment,AUS
25441,7428,Worcestershire sauce,condiment,AUS
25441,4582,tomato sauce,plantproduct,AUS
34911,6305,vegetable oil,condiment,AUS
34911,4342,garlic,spice,AUS
34911,6494,chicken breast,animal,AUS
34911,1526,white sugar,condiment,AUS
34911,2882,soy sauce,condiment,AUS
34911,4405,green onion,spice,AUS
34911,16159,fresh basil,spice,AUS
34911,3717,fresh cilantro,spice,AUS
78131,1650,white rice,grain,AUS
78131,4237,fresh green bean,plant,AUS
78131,6307,olive oil,condiment,AUS
78131,6494,chicken breast,animal,AUS
78131,1502,honey,animal,AUS
78131,5107,lemon juice,plantproduct,AUS
78131,4405,green onion,spice,AUS
85881,4335,cucumber,plant,AUS
